,id,name,lat,lng,checkinsCount,tipCount,usersCount
91,50868a0ce4b0192cfde695d9,Pimlico,51.490163111266796,-0.13874516618104762,2775,6,756
92,51fd205f498e27af177c2c73,St Georges Drive,51.489008,-0.140613,114,0,12
93,4bb198a7f964a5204d9b3ce3,The White Ferry House,51.489246,-0.146746,647,10,353
94,4c0ce8ae2466a59393b07621,TfL Bus 11,51.49036206277271,-0.1531219482421875,573,5,172
95,4adf4587f964a520f87821e3,Saatchi Gallery,51.49046226670941,-0.1587975025177002,7931,86,6045
96,4b486a69f964a520f94c26e3,Starbucks,51.489769,-0.163327,1102,4,706
97,4eea0a7df9ab8fc95ea3bc38,Chelsea,51.48882208771406,-0.1688747600292387,2756,9,1182
98,5077e95c498e98df0dc602b1,National Heart And Lung Institute,51.49003404999516,-0.1719036549751353,103,0,8
99,4ba66c6bf964a520f85039e3,The Anglesea Arms,51.4901482936383,-0.17700433731079102,2229,23,1246
100,4b633885f964a520926b2ae3,The Drayton Arms,51.49080202252688,-0.18319997687376977,825,13,601
101,4cb16e10aef16dcb00aab954,YHA Earl's Court,51.49035538250242,-0.1895114779472351,439,16,197
102,4ac518bcf964a520a0a220e3,The Troubadour Cafe,51.48894608977946,-0.19176484517693196,2462,65,1618
103,4bc9abc1fb84c9b672631b3e,Kernel Brewery,51.49576905259232,-0.06868946407339725,1006,18,491
104,4bc9abc1fb84c9b672631b3e,Kernel Brewery,51.49576905259232,-0.06868946407339725,1006,18,491
105,4c447914f799e21ec1d6ada2,Bermondsey Spa Gardens,51.49490744632701,-0.07427043185361624,433,5,109
106,4b5c8600f964a520493429e3,Jam Factory,51.4957326833198,-0.08462905883789062,3863,2,91
107,5063eff1e4b05ef2f2df018b,Restup London,51.494007,-0.090508,629,14,348
108,50d5a869e4b07f4e5c86d420,Elephant & Castle,51.49431355394777,-0.09563316302849269,203,0,129
109,4c8739c59c808cfa11c6121e,Elephant & Castle Railway Station (EPH),51.493969265745775,-0.0987321138381958,4783,15,1499
110,4b62a4e8f964a520bb4d2ae3,London College of Communication,51.49476081747037,-0.10167829741104123,5731,11,935
111,4ac518d3f964a52078a720e3,Imperial War Museum,51.4960666562374,-0.10866165161132812,4847,64,3969
112,4bf9d6d25efe2d7f53ed6c34,London Eye Hostel,51.494406,-0.114563,470,9,214
113,4adb1453f964a520562421e3,Lambeth Palace,51.4955322983947,-0.11951923370361328,605,4,337
114,4c17ab2b59cc2d7f7bfc5287,Lambeth Bridge,51.49450364191161,-0.12308120727539062,2122,11,1150
115,4d874db002eb548156a067f5,St John's Gardens,51.49464162607095,-0.1282892808561416,653,1,182
116,4ae2b056f964a5204f8f21e3,Regency Cafe,51.4939492265177,-0.1322704553604126,1276,44,568
117,4de688cad4c09fc98b81b6f4,The Windsor Castle,51.49533,-0.138015,864,11,477
118,510bb09de4b01d3ae22bb38b,Victoria,51.49469732418631,-0.14259518191635906,1171,2,481
119,4ac518d9f964a520bda820e3,Boisdale of Belgravia,51.49432621428572,-0.148077,901,24,666
120,4db6a5bef7b121c29f762040,Belgravia Garage / Car Wash SW1,51.494140620200675,-0.1526377494761856,63,0,19
121,52209af911d21eb5f3dfaaf8,Davictor Salon,51.494214,-0.157813,4,0,4
122,4bcaf5f6fb84c9b63ff31d3e,Scalini,51.4959557509697,-0.16477300034057812,1322,40,962
123,4e99eef76c2592b36c78a3e7,Zefi,51.494091,-0.167776,2120,34,1041
124,4f8990c4e4b0089de8febf14,South Kensington,51.49399999648858,-0.17385861569992994,7583,9,3961
125,4b361abff964a5202e3025e3,Fitness First,51.49388007573451,-0.17729734832623664,1626,3,155
126,4c536236b3b09c741ee910b4,Gloucester Arcade,51.49436670861605,-0.18287837505340576,1428,2,467
127,4b1e80d6f964a520ab1a24e3,David Lloyd Health & Fitness Clubs,51.495011293466746,-0.18822669982910156,2140,6,194
128,4ba4e7d4f964a52062c138e3,Michael's Barber Shop,51.49435964299214,-0.1920488394782868,147,1,29
129,4bc9abc1fb84c9b672631b3e,Kernel Brewery,51.49576905259232,-0.06868946407339725,1006,18,491
130,4d4d51dea7f86ea8f43b35de,Maltby Street Market,51.49930567177609,-0.07550828921535635,1784,23,894
131,51277d33e4b0e675bccbd60f,Florin Court,51.499889,-0.078042,230,0,7
132,4e9399d0a17cee456fbb5d42,White Cube,51.49950643488766,-0.08188247680664062,1038,14,714
133,4bc4106b2a89ef3b4ee5f588,Soho Gyms,51.500718510952005,-0.09050846099853516,2876,3,194
134,4b7aef0df964a52011472fe3,TfL Bus 133,51.49944433967644,-0.0933774494506706,1144,8,218
135,4c3d7625b36ac9288d7b0586,London Borough of Southwark,51.49931274551157,-0.09643077850341797,1222,0,363
136,4b7564eff964a520180a2ee3,Borough Road Building,51.49871012741929,-0.10183456621831952,567,1,87
137,5187e675498ecf320ddc9f53,millennium court,51.499306668879754,-0.1074198526637578,43,0,15
138,4bcbeb063740b713405c6365,Tune Hotels,51.49917916615191,-0.11265277862548828,512,25,249
139,4ac518f6f964a5205eaf20e3,St Thomas' Hospital,51.49990049004296,-0.11866092681884766,4137,29,1690
140,4ac518cef964a520f6a520e3,Big Ben,51.50064517819402,-0.1245725154876709,42356,213,34711
141,4ac518cdf964a520eea520e3,Westminster Abbey,51.49946970075891,-0.12855827808380127,20729,135,17943
142,50b63873e4b0bc146b94908a,InterContinental London Westminster,51.4993629878306,-0.13246886878245892,1114,18,544
143,51c840cb498efc7a499b6ecd,Royal Quarter Café,51.49905914704511,-0.13796171068361676,197,10,170
144,4ac518d0f964a52091a620e3,"The Queen's Gallery, Buckingham Palace",51.49984951087026,-0.14228189880026723,1238,3,1040
145,529f0b32498e730e69960f4b,Capital World Investors,51.498627,-0.147994,43,1,5
146,4bb0b068f964a5201d553ce3,Belgrave Square,51.49916246870442,-0.1535135507583618,2092,2,703
147,4ac518b7f964a5202ba120e3,Jumeirah Lowndes Hotel,51.499276181440614,-0.15768694244217857,1270,8,388
148,4abf8c03f964a520079120e3,Harrods,51.49916580819443,-0.16288518905639648,84401,430,49154
149,4ddeb2181f6e03694749e96c,Rutland Gate,51.50096031479189,-0.16792869783752262,541,0,83
150,4c38274d18e72d7fe0ed17f5,Gabor Hall,51.499341911649196,-0.17271318469086896,248,2,41
151,4ace3795f964a5201fcf20e3,Imperial College,51.498805141862064,-0.17698287963867188,7134,13,1869
152,4b7c3a5af964a520d1852fe3,The Gloucester Arms,51.49881849992524,-0.18395662307739258,1216,12,702
153,4ba65a51f964a520704939e3,Builders Arms,51.49944632447973,-0.18831253051757812,1450,12,819
154,4ac518baf964a520eca120e3,Muffin Man,51.499383626272106,-0.1924853584814848,807,22,549
155,4ac518d2f964a52042a720e3,Design Museum,51.502652102264484,-0.07184028625488281,5074,69,4029
156,4ac518cef964a520f8a520e3,Tower Bridge,51.50576416246527,-0.07525205612182617,34024,145,24563
157,4ac518d1f964a520d9a620e3,Potters Fields Park,51.50440572216699,-0.07805882456906992,3166,8,1247
158,4adc2071f964a5208a2b21e3,Hilton London Tower Bridge,51.50465559886706,-0.08262276649475098,2965,26,1519
159,4af9a82df964a520fd1222e3,The Shard,51.50470234606946,-0.08682847023010254,10654,59,6132
160,4ad9a8acf964a5205f1a21e3,Monmouth Coffee Company,51.50551707532427,-0.09124875068664551,9115,125,3361
161,50fd36f9e4b03727bd12020d,Make Positive London,51.50445810454057,-0.09708391113211498,148,1,20
162,4da5fefbf7b192b48663d1df,Fitness4less,51.50399258572825,-0.10140751604999794,1969,8,176
163,4b2f71d7f964a52070eb24e3,London Waterloo East Railway Station (WAE),51.5039744199054,-0.10924100875854492,11800,19,2998
164,4acd8e7df964a52044cc20e3,London Waterloo Railway Station (WAT),51.503132949482534,-0.11276006698608398,151277,293,28731
165,4bdec9150d69b713580266d3,Jubilee Gardens,51.503814141022815,-0.1187896728515625,2983,12,2007
166,4ac518cef964a52021a620e3,The London Eye,51.503466868176616,-0.11964797973632812,49157,398,41820
167,4ac518cdf964a520f0a520e3,Horse Guards Parade,51.504668,-0.12828,3461,20,2977
168,4ac518d0f964a52098a620e3,The Mall,51.50455615844638,-0.13481062324588314,2726,11,1886
169,4ac518cdf964a520f2a520e3,St James's Park,51.502384962728726,-0.1352691650390625,17442,95,11862
170,4b96b2bbf964a520c2de34e3,Green Park,51.50361379162682,-0.14402389526367188,15431,64,10572
171,50b3f12be4b0923cb6ef914e,Coya,51.504359345589236,-0.14778275921564282,927,41,666
172,5173fb40498e2885e941600c,Queen Elizabeth Gate,51.50408935546875,-0.15250536799430847,41,0,37
173,4f3cf096e4b0b928ae4594f0,Hyde Park Corner,51.504543029042935,-0.15586006253103843,11144,25,8288
174,4ac518d2f964a52026a720e3,Hyde Park,51.50849,-0.167862,51896,281,31326
175,4ac518d2f964a52026a720e3,Hyde Park,51.50849,-0.167862,51896,281,31326
176,4c30b6183896e21eb8e8e590,"Diana, Princess of Wales Memorial Fountain",51.50456210431835,-0.1714789867401123,2584,9,2041
177,4b7ffcd1f964a520e94830e3,Kensington Gardens,51.50649873794456,-0.18075942993164062,9270,58,5794
178,4b7ffcd1f964a520e94830e3,Kensington Gardens,51.50649873794456,-0.18075942993164062,9270,58,5794
179,4ac518cef964a52013a620e3,Kensington Palace,51.505144034215654,-0.18805501918882328,4443,39,3596
180,4bbf8ae4abf4952185d2bd93,Ffionas,51.504091289568535,-0.19270062446594238,258,18,155
181,4bd937cd11dcc9282e43f933,Fitness First,51.50784765480179,-0.06731271743774414,1146,5,127
182,4acf135cf964a52060d220e3,Royal Mint Court,51.50929990492254,-0.07271442779967938,543,1,246
183,4ac518cef964a520f7a520e3,Tower of London,51.50802127486276,-0.07626056671142578,33807,416,28150
184,5118e5dae4b03dc123056ed7,Finovate,51.509051630533286,-0.08401865678984743,135,2,91
185,4ac518d1f964a520e0a620e3,London Bridge,51.50818153894719,-0.08754730224609375,18441,63,11644
186,4bc4286ff8219c746a07b710,Southwark Bridge,51.50933342046702,-0.09382903575897217,2721,8,1224
187,4ac518cef964a52022a620e3,Millennium Bridge,51.50951705106139,-0.09849071502685547,12034,64,9394
